author,timestamp,likes,content,video_id,public_status
@seno-ark,2020-01-23T11:30:47Z,2,suaranya kayak web programming unpas,DY10uyDy3vQ,True
@rian9491,2020-01-24T09:47:21Z,2,"Sangat bermanfaat sekali.. penjelasannya jelas dan detail.. 
ditambah lagi adanya analogi seperti tadi latihan dan ujian.. 
*btw aku bingung di nilai parameter model machine learning, kenapa nilainya sekian.. 
trs kapan atau kasus seperti apa kita harus menggunakan model A, B , C.. hhee
lanjut dong mas.. 
sampai Deep Learning.. AI... hhheeee :D",DY10uyDy3vQ,True
@projectaddictive5226,2020-02-04T15:17:04Z,1,"mau tanya pak,  apakah setiap dataset di dalam ML itu selalu berbentuk csv ato bisa dalam bentuk gambar juga ya? seperti contoh kaya di DL jika kita ingin mendeteksi suatu object kita perlu dataset yg sangat buanyakk , dan itu pun berisi2 gambar,",DY10uyDy3vQ,True
@sermonpaskahzagoto1230,2020-05-07T06:36:00Z,1,"Selamat siang kak. Saya mau tanya untuk menjadi seorang machine learning engineering apaka harus menguasai image classification, face recognition menggunakan tensorflow, keras, neural network, cnn, dll? padahal hal seperti itu kan sudah masuk ke dalam deep learning. menurut saya seorang machine learning engineering lebih berfokus ke arah machine learning nya saja. apa itu supervised dan unsupervised, algoritma yang digunakan, mengusai data frame, forecasting, kemudian ke arah statistika, dll agar bisa diimplementasikan ke dunia kerja. Itu pendapat saya kak. Bagaimana menurut kakak?
Terima kasih sebelumnya kak",DY10uyDy3vQ,True
@hmn_official9753,2020-08-08T03:14:18Z,1,kalau pembagian training dan testingnya dengan 10 cross validatiob bagaimana penerapannya?,DY10uyDy3vQ,True
@BudiLiauw,2020-08-04T14:00:56Z,1,Makasih atas ilmu nya dan sehat selalu pak,DY10uyDy3vQ,True
@quantumhealing3973,2020-07-04T04:06:56Z,1,"Materinya sangat bagus dan mudah dipahami, tapi setelah kita menemukan nilai MAE langkah apalagi yg harus dilakukan? Terutama utk aplikasinya?",DY10uyDy3vQ,True
@henatriana5996,2020-06-11T10:16:41Z,1,Keren banget cara jelasinnya,DY10uyDy3vQ,True
@lashort4067,2020-01-22T15:02:29Z,1,maksud dari mean absolute error yang baik itu gimana bang? angka minimum dan maksimum dari MAE yang baik itu berapa ya bang?,DY10uyDy3vQ,True
@yozanadiprada4021,2020-05-26T15:39:42Z,1,"sangat membantu om,
terima kasih banyak ilmunya.",DY10uyDy3vQ,True
@dwiki428,2020-05-07T16:58:27Z,1,"permisi mau nannya, kenapa saat saya coba load dataset tidak bisa ya?",DY10uyDy3vQ,True
@MAfrizalSeptiansyah,2020-01-23T11:10:50Z,1,"Selamat malam pak, saya ingin bertanya, metode decision tree dan random forest regressor digunakan untuk regresi dengan pola linier atau non linier.?",DY10uyDy3vQ,True
@rexxar031,2020-04-09T20:35:43Z,1,Semangat buat video. You are the hero indonesia need,DY10uyDy3vQ,True
@SaefulAnwari_coretanganwar,2020-03-28T14:32:16Z,1,"terimakasih pak, kok suaranya mirip dengan pak sandikha galih di web programming unpas ya :D",DY10uyDy3vQ,True
@saidrasidin172,2020-01-23T13:25:39Z,1,"Cara nampilin Tree dari decision tree ny gimana om, dan kalau kita cari MAE minimum pada data test bukanya kita malah jadi overfitting modelnya terhadap data test, kan asumsinya kita ngak pernah tau data testnya",DY10uyDy3vQ,True
@rinsyarifuddin8696,2020-08-26T12:46:38Z,1,"Menit 14:59  menjelaskan tentang ""domenolej"" itu apa ya?",DY10uyDy3vQ,True
@rhyanz46,2020-01-23T15:47:24Z,1,Di tunggu lanjutannya pak,DY10uyDy3vQ,True
@thelakeofshiningwaters5936,2020-02-18T04:03:42Z,1,"kak kalau misalnya kita udh punya 100 sampel buat di training, dan 90 sampel buat testing itu di split nya gimana ya?",DY10uyDy3vQ,True
@riziqmaulana,2020-02-09T05:47:11Z,1,"Pak untuk yang train test split ga ditentukan misal 80% train, 20% test seperti pada umumnya?",DY10uyDy3vQ,True
@riziqmaulana,2020-02-09T04:59:12Z,1,Alhamdulillah bermanfaat sekali Pak,DY10uyDy3vQ,True
@esha_indra,2020-02-18T14:19:46Z,1,"Masih belum paham workflow machine learning secara umum itu gimana, siap nonton videonya kalau ada min 😁",DY10uyDy3vQ,True
@melkisedeksimanjuntak9242,2020-01-22T09:07:37Z,1,beda nya anaconda dengan pycharm apa ya? saya sering menggunakan pycharm,DY10uyDy3vQ,True
@danillyudhistira7285,2020-08-29T08:58:47Z,1,Mantap materinya 🤩,DY10uyDy3vQ,True
@ghozyalfa1816,2022-06-18T03:14:20Z,1,"Bang, Data cleaning yg method df.shape apakah sama dgn yg method df.dropna? Belum dijelasin di video hehe",DY10uyDy3vQ,True
@MrSalmantube100,2021-02-05T04:32:53Z,1,"Terima kasih atas ilmunya... mau tanya, bagaimana menentukan random state, kenapa di sini selalu bernilai 1?",DY10uyDy3vQ,True
@BudiLiauw,2020-10-21T07:36:03Z,1,"Makasih banyak pak, sangat membantu sekali buat pemula",DY10uyDy3vQ,True
@jonathanleanderlivestream8092,2021-04-22T05:36:43Z,1,Kalo features nya ada yang berisi string gmn ya ? saya mencoba bikin pake dataset Game,DY10uyDy3vQ,True
@ekacs999,2021-09-29T09:35:05Z,1,Video sebelum nya yg mana min?,DY10uyDy3vQ,True
@akhmadsaoqi1528,2021-12-13T18:20:29Z,1,"makasih banyak pak atas penecrahannya, sangat jelas dalam penjelasannya.",DY10uyDy3vQ,True
@sandrisan3018,2022-03-10T08:42:28Z,1,"Izin bertanya
Kak ada tutorial mengenai pengolahan citra?",DY10uyDy3vQ,True
@faishalichal8934,2022-03-24T09:35:22Z,1,jupiter lab itu aplikasi harus download juga pak?atau gimaan ?terimakasih pak,DY10uyDy3vQ,True
@faishalichal8934,2022-05-17T12:04:39Z,1,"permisi kak izin bertanya, itu saya sudah sesuain file pathnya kok gabisa ya warning no such file or directory gitu..kan nama file saya music.csv di dalam folder music jadi di pseducode saya ketik  './music/music.csv.'Kira kira menentukan file pathnya itu gimana ya?",DY10uyDy3vQ,True
@andikamaulana9314,2021-02-05T22:02:41Z,1,"thanks pak materinya, auto sub",DY10uyDy3vQ,True
@muhammadsobari5896,2021-01-24T17:18:28Z,1,"terimakasih pak ilmunya. pak, kalau studi kasus ini bisa lanjut di deploy menjadi sebuah aplikasi gak?",DY10uyDy3vQ,True
@tedikurnia6777,2020-12-20T03:36:42Z,1,"mau tanya min, itu kan ada sisa 20 kolom dalam feature selection, nah penentuan kolom mana yang harus kita pakai itu dari mana si ?",DY10uyDy3vQ,True
@seseselly,2022-06-23T06:05:55Z,1,"Jadi makin paham setelah nonton video ini. Dan jadi nagih 😁
Request belajar dengan model yg lain kak hihi",DY10uyDy3vQ,True
@adityanurilmanwibowo6963,2022-08-14T14:01:51Z,1,"Detail banget bang, izin follow gitnya 🙏",DY10uyDy3vQ,True
@hadi8091,2022-10-18T04:07:43Z,1,"Terima kasih pak, penjelasan bapak sungguh mudah dipahami. Tpi saya masih bingung dalam bagaimana model ini diterapkan dalam dunia nyata? karena yang saya pahami baru sebatas membuat model lalu menguji model tersebut, lalu pemanfaatannya masih belum mengerti . Mohon penjelasannya ya pak, Terima kasih",DY10uyDy3vQ,True
@Raditya0501,2023-09-13T15:01:01Z,1,"Makasi kak atas videonya 🙂
Tapi kak, aku mau tanya, setelah kita telah mendapat model dengan akurasi terbaik, selanjutnya diapakan ya?",DY10uyDy3vQ,True
@dhanitrianggara1772,2020-11-01T09:12:08Z,1,Mantap Sekali.,DY10uyDy3vQ,True
